223|분당매화|경기 성남시 분당구 매화로 51|37.4121259853996|127.133620871179|426.0|6|0|1|90|22|4|1|11|20|0|212957809.0|70985936|851831236|0.0|0.0|0.0|32.0|7.0|3.0|1.0|4.0|9.0|0.0|148.96|2011-04-06|nan|영업|nan|20|48|30990000|2777|186660|8340|3880000|18730|3830000
224|분당중탑|경기도 성남시 분당구 벌말로 48 케이타워|37.4120659658475|127.138792849237|427.0|2|0|1|84|20|4|1|9|24|0|163286719.0|54428906|653146877|2.0|0.0|0.0|32.0|4.0|0.0|0.0|3.0|5.0|0.0|76.91|2005-12-15|nan|영업|nan|17|26|27910000|2313|43059|4183|3880000|12325|3830000
225|해피석수|경기 안양시 만안구 연현로 79번길 41|37.4304958950341|126.901489312845|429.0|1|0|0|28|11|1|1|2|8|0|49464211.0|16488070|197856847|1.0|0.0|0.0|12.0|10.0|1.0|1.0|1.0|4.0|0.0|52.92|2004-04-13|nan|영업|nan|3|3|27860000|2488|78503|999|3780000|13389|3380000
226|풍무역|경기 김포시 유현로238번길 8|37.6114961742012|126.731309012038|554.0|19|0|4|27|5|2|0|3|54|0|88858362.0|29619454|355433448|9.0|0.0|1.0|7.0|2.0|1.0|0.0|1.0|24.0|0.0|69.54|2010-05-28|nan|영업|nan|10|23|28530000|2481|46260|658|3520000|13183|3280000
227|고양토당|경기도 고양시 덕양구 토당동 882|37.6198382718172|126.82479265353|561.0|6|0|1|59|43|7|1|8|25|0|90807446.0|30269148|363229785|2.0|0.0|0.0|21.0|15.0|0.0|1.0|3.0|4.0|0.0|91.56|2010-09-17|nan|영업|nan|5|22|30830000|2690|60652|2670|3490000|15328|3220000
228|김포시청|경기도 김포시 사우동 237번지|37.6192634240684|126.717473261171|562.0|5|1|2|67|28|17|0|8|14|0|88858362.0|29619454|355433448|4.0|0.0|1.0|29.0|13.0|14.0|0.0|2.0|10.0|0.0|168.0|2006-08-04|nan|영업|nan|16|22|26360000|2534|155503|4846|3520000|13518|3140000
229|풍무꿈에그린|경기 김포시 풍무로68번길 44|37.6005036604275|126.726321430864|546.0|16|0|1|32|16|1|0|6|67|0|2042823.0|680941|8171292|3.0|0.0|0.0|14.0|11.0|1.0|0.0|2.0|23.0|0.0|108.83|2011-10-05|nan|영업|nan|4|18|28210000|2523|61488|1090|3470000|21202|3370000
230|부천역북부|경기 부천시 부천로 7|37.4850690000859|126.78209640856|491.0|3|0|0|85|119|12|1|6|4|0|216738292.0|72246097|866953169|3.0|0.0|0.0|26.0|48.0|3.0|1.0|1.0|1.0|0.0|70.68|2011-01-05|nan|영업|nan|29|54|32440000|3237|200043|10588|3290000|19674|2800000
231|부천북부역사거리|경기 부천시 부일로 486 1층|37.4854921822894|126.78409737942|492.0|3|0|0|92|113|11|1|7|6|0|219737501.0|73245833|878950005|3.0|0.0|0.0|28.0|52.0|4.0|1.0|1.0|1.0|0.0|31.42|1994-03-05|nan|영업|nan|28|59|33670000|3374|194150|11091|3290000|18817|2800000
232|은계우미린|경기 시흥시 은계중앙로 115|37.4401813232534|126.802837827161|440.0|22|0|0|34|36|6|0|11|58|0|90839515.0|30279838|363358062|8.0|0.0|0.0|5.0|12.0|1.0|0.0|4.0|34.0|0.0|81.21|2009-11-30|nan|영업|nan|15|42|24300000|2239|48863|874|3390000|22731|3080000
233|안산중앙|경기도 안산시 고잔동 537-3|37.3174840006815|126.835868136593|249.0|5|0|0|66|15|20|2|7|13|0|120199056.0|40066352|480796224|2.0|0.0|0.0|16.0|4.0|10.0|2.0|1.0|5.0|0.0|51.47|2009-04-07|nan|영업|nan|35|75|22150000|2200|231956|10394|3640000|9299|3110000
234|중동역북부|경기 부천시 부일로 322|37.4881665537305|126.765794592662|496.0|2|0|0|87|89|15|1|13|11|0|147026546.0|49008848|588106185|1.0|0.0|0.0|17.0|19.0|3.0|1.0|4.0|1.0|0.0|85.45|2009-02-16|nan|영업|nan|16|41|26770000|2559|63384|3728|3280000|28079|2880000
235|송내역북부|경기 부천시 부일로 204|37.488344645353|126.752602855848|497.0|6|0|0|82|44|12|1|12|15|0|86086527.0|28695509|344346111|3.0|0.0|0.0|34.0|9.0|9.0|1.0|3.0|10.0|0.0|91.1|2011-03-24|nan|영업|nan|19|39|25770000|2441|178592|11096|3350000|15842|3100000
236|하남풍산|경기도 하남시 덕풍남로14|37.5474352104936|127.209626670862|533.0|8|0|0|75|27|6|0|9|26|164|117009069.0|39003023|468036278|1.0|0.0|0.0|28.0|9.0|1.0|0.0|2.0|9.0|46.0|100.89|2019-10-28|nan|영업|nan|6|23|31050000|2438|48893|1516|3630000|14765|3390000
237|광주도평리|경기 광주시 초월읍 현산로 82|37.3947217241683|127.291351703681|428.0|5|1|0|38|7|0|0|2|5|0|163214388.0|54404796|652857552|2.0|0.0|0.0|16.0|4.0|0.0|0.0|1.0|3.0|0.0|96.8|2000-11-21|nan|영업|nan|2|6|28470000|1966|11921|338|3290000|6983|2890000
238|군포당정역|경기 군포시 고산로211번길 31|37.3439051000564|126.950970660418|297.0|10|0|4|54|70|13|1|8|23|0|39416627.0|13138875|157666508|4.0|0.0|2.0|16.0|32.0|4.0|1.0|1.0|4.0|0.0|158.97|2021-03-23|nan|영업|nan|5|19|24690000|2183|63596|2139|3920000|14269|3130000
239|분당수내카페|경기 성남시 분당구 돌마로356번길 3 그랜드빌딩 1층|37.3697248747272|127.12333496297|351.0|17|0|1|78|31|1|0|12|54|0|79508162.0|26502720|318032648|4.0|0.0|1.0|28.0|10.0|0.0|0.0|4.0|27.0|0.0|160.31|2010-11-01|nan|영업|nan|7|27|37640000|3489|68158|1804|3820000|26158|4470000
240|안양성원|경기 안양시 만안구 장내로 71-1|37.3946001365987|126.916775336852|374.0|4|0|0|91|61|21|1|11|8|0|96037620.0|32012540|384150480|0.0|0.0|0.0|27.0|13.0|7.0|0.0|3.0|2.0|0.0|93.18|2009-07-03|nan|영업|nan|8|34|24020000|2383|34478|4290|3400000|19570|3000000
241|송내역|경기 부천시 송내대로 37|37.4868880639738|126.752853811759|495.0|7|0|0|76|41|12|1|11|15|0|96825008.0|32275002|387300032|3.0|0.0|0.0|23.0|13.0|9.0|1.0|2.0|10.0|0.0|14.63|2009-06-15|nan|영업|nan|19|37|25530000|2425|171740|9922|3350000|14395|3100000
242|부천옥길|경기도 부천시 양지로184번길 7-5|37.4681981657398|126.822005748694|469.0|16|0|0|30|10|1|0|6|47|0|67410115.0|22470038|269640460|12.0|0.0|0.0|7.0|3.0|1.0|0.0|0.0|40.0|0.0|62.16|2020-06-10|nan|영업|nan|18|24|22890000|2621|4418|440|3410000|8363|3160000
243|서울공항|경기 성남시 수정구 심곡로 16|37.4502210998583|127.104074828162|462.0|1|0|0|6|0|0|0|1|6|0|19625999.0|6541999|78503996|0.0|0.0|0.0|4.0|0.0|0.0|0.0|1.0|3.0|0.0|57.48|2010-04-30|nan|영업|nan|0|2|0|0|12823|706|3790000|2257|3730000
244|하안주공|경기 광명시 하안로 294-5|37.4623690714765|126.880655342814|463.0|6|0|0|48|14|4|0|11|37|44|73627276.0|24542425|294509106|1.0|0.0|0.0|17.0|7.0|3.0|0.0|3.0|21.0|24.0|156.75|2010-10-19|nan|영업|nan|17|30|28750000|3164|124702|3272|3510000|28715|3220000
245|하안사거리|경기 광명시 하안로 311|37.463124062172|126.87900463776|464.0|6|1|0|48|14|4|0|11|36|49|73627276.0|24542425|294509106|3.0|0.0|0.0|15.0|8.0|3.0|0.0|3.0|22.0|24.0|58.93|2016-08-31|nan|영업|nan|17|30|28750000|3164|124702|3272|3510000|28715|3220000
246|광명7동|경기 광명시 도덕로 52 청송빌딩|37.4688141740868|126.853494878079|470.0|10|0|1|32|26|2|0|8|37|13|188538439.0|62846146|754153759|2.0|0.0|0.0|16.0|15.0|0.0|0.0|3.0|14.0|0.0|85.5|2018-05-09|nan|영업|nan|4|11|42970000|3177|54757|2862|3440000|22175|3080000
247|성남오복|경기 성남시 중원구 금빛로 97|37.4503571391258|127.165863915969|471.0|7|0|1|78|22|33|0|13|16|0|82869464.0|27623154|331477856|2.0|0.0|1.0|28.0|4.0|8.0|0.0|6.0|5.0|0.0|71.0|2014-12-22|nan|영업|nan|6|27|32200000|2720|29705|5661|3420000|23453|3010000
248|신동백롯데캐슬|경기도 용인시 기흥구 중동 1108-3 현암프라자 101|37.2810618613913|127.144223021593|211.0|18|0|1|40|22|2|0|4|55|0|226548162.0|75516054|906192650|0.0|0.0|0.0|12.0|9.0|1.0|0.0|1.0|8.0|0.0|83.53|2010-08-16|nan|영업|nan|1|36|28360000|2509|31737|790|3720000|14847|3720000
249|광명6동|경기 광명시 광명로 830|37.4733029053195|126.851825423044|478.0|6|0|1|51|27|6|0|10|14|43|180314927.0|60104975|721259710|2.0|0.0|1.0|16.0|17.0|2.0|0.0|4.0|5.0|9.0|58.8|2009-01-02|nan|영업|nan|8|32|31570000|2707|91557|3999|3390000|30605|2990000
250|광명삼성|경기 광명시 디지털로 56|37.470361511015|126.873995371737|475.0|4|0|2|56|23|6|0|12|27|130|203407941.0|67802647|813631766|0.0|0.0|1.0|12.0|6.0|0.0|0.0|4.0|3.0|31.0|55.36|2009-10-16|nan|영업|nan|4|27|56690000|4711|128297|1293|3600000|25432|3370000
251|부천심곡본동|경기 부천시 성주로 194-3|37.4783614286313|126.777970094187|483.0|7|0|1|66|79|6|1|7|8|0|489581093.0|163193697|1958324374|1.0|0.0|0.0|21.0|14.0|1.0|0.0|1.0|2.0|0.0|104.45|2011-07-12|nan|영업|nan|6|30|23090000|2203|30990|3250|3240000|22598|2830000
252|역곡역|경기 부천시 역곡로 8 102|37.4861101884419|126.811757695486|494.0|7|0|0|101|145|11|1|9|17|0|88901970.0|29633990|355607882|5.0|0.0|0.0|42.0|59.0|3.0|1.0|0.0|10.0|0.0|74.2|2014-06-09|nan|영업|nan|17|26|25500000|2345|150728|6721|3370000|26033|2970000
253|양평용문|경기도 양평군 용문면 다문리 321-3|37.4856593016086|127.595392256986|535.0|9|0|0|16|8|0|1|3|13|0|66877158.0|22292386|267508632|8.0|0.0|0.0|10.0|5.0|0.0|1.0|1.0|10.0|0.0|41.33|2011-08-22|nan|영업|nan|10|11|16640000|1297|27701|1142|3260000|3464|2830000
254|김포고촌|경기 김포시 고촌읍 신곡리 538-5|37.6033693901555|126.770419314827|548.0|12|0|0|26|18|6|0|4|32|0|60108955.0|20036318|240435820|10.0|0.0|0.0|18.0|15.0|6.0|0.0|1.0|20.0|0.0|43.88|2003-05-14|nan|영업|nan|12|13|25150000|2290|147298|1975|3460000|14098|3740000
255|구리교문|경기도 구리시 교문동 809|37.5909989738042|127.135499036013|551.0|9|1|1|54|96|6|0|11|20|118|136304293.0|45434764|545217172|3.0|1.0|0.0|27.0|19.0|1.0|0.0|5.0|15.0|48.0|57.33|2007-05-10|nan|영업|nan|15|32|23240000|2185|61206|3490|3460000|27934|3210000
256|덕소도심|경기도 남양주시 와부읍 도곡리 997-1|37.5798561544224|127.22094197493|549.0|11|0|0|36|19|2|0|7|21|96|188149144.0|62716381|752596576|0.0|0.0|0.0|12.0|8.0|1.0|0.0|3.0|8.0|39.0|52.8|2007-01-23|nan|영업|nan|4|13|33210000|2573|68398|1191|3510000|12085|3300000
257|수택중앙|경기 구리시 체육관로80번길 23|37.591892396661|127.139368312853|552.0|6|1|1|79|108|8|0|12|12|173|136304293.0|45434764|545217172|1.0|0.0|0.0|21.0|65.0|2.0|0.0|5.0|6.0|59.0|83.1|2011-06-27|nan|영업|nan|14|49|23310000|2205|53734|3738|3460000|36423|3210000
258|검배마을|경기도 구리시 토평동 998|37.5940854809246|127.151028592633|553.0|10|0|1|55|95|8|0|11|20|114|182213138.0|60737712|728852554|2.0|0.0|1.0|23.0|13.0|0.0|0.0|4.0|4.0|45.0|106.6|2003-04-26|nan|영업|nan|6|27|23820000|2256|66408|3466|3480000|14910|3190000
259|고양행신|경기도 고양시 덕양구 행신동 757-2 행신프라자 106-107호|37.6152144183591|126.83563468903|555.0|11|0|1|83|42|12|2|11|37|0|62923540.0|20974513|251694160|6.0|0.0|0.0|29.0|11.0|7.0|1.0|6.0|20.0|0.0|69.74|1996-08-19|nan|영업|nan|17|30|31880000|2512|104522|3919|3500000|15886|3210000
260|구리한양대병원|경기도 구리시 경춘로 162|37.6004704201522|127.133318534735|556.0|3|0|3|60|78|8|1|6|10|175|114723579.0|38241193|458894319|1.0|0.0|1.0|14.0|23.0|2.0|0.0|2.0|0.0|64.0|136.32|1998-08-17|nan|영업|nan|6|47|24450000|2294|143720|6530|3470000|11837|3050000
261|구리제일|경기 구리시 경춘로 220|37.6003283492169|127.139997361899|557.0|3|0|2|77|123|14|1|8|8|228|137321028.0|45773676|549284115|1.0|0.0|2.0|20.0|16.0|9.0|1.0|0.0|4.0|63.0|91.0|2011-02-15|nan|영업|nan|24|55|25640000|2396|241979|10840|3470000|8343|3050000
262|덕소현대|경기도 남양주시 와부읍 덕소리 14|37.6011659357383|127.222618342386|568.0|0|0|0|25|0|0|0|2|2|26|74173966.0|24724655|296695864|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|71.82|2009-04-10|nan|영업|nan|0|0|0|0|429|184|3510000|86|3300000
263|퇴계원|경기 남양주시 퇴계원읍 퇴계원로 46|37.650735134077|127.142008247281|615.0|5|0|1|36|17|5|1|3|26|56|189269679.0|63089893|757078716|5.0|0.0|1.0|18.0|8.0|4.0|1.0|2.0|22.0|30.0|101.98|2009-03-16|nan|영업|nan|6|7|27310000|2019|69236|1833|3470000|15195|3230000
264|강선마을|경기 고양시 일산서구 주엽동 75|37.6674123826723|126.767064907796|617.0|6|1|0|51|32|7|1|10|24|0|198227647.0|66075882|792910591|2.0|0.0|0.0|11.0|13.0|1.0|0.0|4.0|7.0|0.0|97.6|2010-12-03|nan|영업|nan|17|55|36540000|2944|113771|5187|3640000|19377|3540000
265|평내프라자|경기도 남양주시 평내동 578-2|37.6456583957581|127.234707293272|620.0|12|2|0|36|16|0|0|7|45|64|63970110.0|21323370|255880440|10.0|1.0|0.0|23.0|7.0|0.0|0.0|5.0|31.0|24.0|74.08|1998-09-02|nan|영업|nan|13|17|27120000|2049|57316|3003|3490000|14840|3130000
266|별내화성|경기 남양주시 순화궁로 357|37.658563363119|127.12475342208|624.0|19|0|0|53|14|3|0|4|38|73|27433048.0|9144349|109732192|10.0|0.0|0.0|24.0|5.0|2.0|0.0|3.0|19.0|31.0|104.14|2011-10-18|nan|영업|nan|12|22|18540000|1400|39104|807|3580000|9243|3470000
267|회룡역|경기도 의정부시 외미로 94|37.7241154343697|127.045979896255|674.0|20|0|1|54|52|1|1|8|32|300|6031503.0|2010501|24126013|14.0|0.0|0.0|26.0|22.0|0.0|1.0|1.0|25.0|132.0|52.8|2020-09-14|nan|영업|nan|21|30|26480000|2268|67225|2527|3350000|24819|2850000
268|대화역|경기도 고양시 일산서구 중앙로 1567|37.6757314361711|126.747478042968|629.0|14|0|4|64|21|5|0|6|33|0|96119556.0|32039852|384478225|3.0|0.0|4.0|17.0|8.0|3.0|0.0|3.0|11.0|0.0|41.18|2006-10-26|nan|영업|nan|9|34|32060000|3052|139093|5315|3670000|14215|3520000
269|행신햇빛|경기도 고양시 덕양구 행신동 945 삼성빌딩 101호|37.6245348107328|126.835601595135|565.0|10|0|1|98|55|5|0|17|35|0|26091270.0|8697090|104365082|3.0|0.0|1.0|35.0|13.0|2.0|0.0|5.0|12.0|0.0|0.0|nan|nan|nan|nan|12|39|37770000|3403|68417|2841|3510000|31101|3300000
270|인창대로|경기 구리시 건원대로 91|37.6090637294905|127.138224426357|566.0|8|1|5|67|66|5|1|8|34|209|134149016.0|44716338|536596064|3.0|0.0|3.0|22.0|20.0|2.0|0.0|5.0|14.0|80.0|97.92|2002-07-29|nan|영업|nan|13|29|27060000|2259|122723|2645|3440000|28871|3110000
271|능곡|경기도 고양시 덕양구 지도로 105|37.6264741657285|126.823429603061|569.0|4|0|1|58|49|2|1|8|19|0|108244102.0|36081367|432976410|1.0|0.0|1.0|17.0|15.0|0.0|0.0|2.0|5.0|0.0|87.57|2008-03-14|nan|영업|nan|4|23|30320000|2661|51033|2612|3490000|20341|3260000
272|용인기흥|경기 용인시 기흥구 덕영대로2077번길 16|37.2682046945115|127.096612476746|171.0|2|0|0|56|15|10|0|1|28|0|16956488.0|5652162|67825952|1.0|0.0|0.0|16.0|6.0|2.0|0.0|1.0|10.0|0.0|121.56|2016-12-22|nan|영업|nan|2|4|29950000|2659|61863|881|3780000|11813|3590000
273|미사강변|경기도 하남시 미사강변대로 228|37.5698892892987|127.184005179533|541.0|24|1|0|38|20|2|0|9|74|233|18303487.0|6101162|73213948|7.0|0.0|0.0|12.0|7.0|0.0|0.0|1.0|22.0|68.0|54.9|1997-09-08|nan|영업|nan|17|51|28420000|2542|18532|879|3760000|23293|3540000
274|강산타워|경기 남양주시 다산지금로16번길 87|37.6078354925262|127.170658938612|570.0|0|0|0|25|11|1|1|5|0|176|203456942.0|67818980|813827768|0.0|0.0|0.0|8.0|2.0|1.0|0.0|1.0|0.0|77.0|91.2|2009-02-02|nan|영업|nan|2|14|31410000|2771|48239|1223|3590000|5468|3570000
275|향동숲내초교|경기도 고양시 덕양구 향기로 56|37.5949820771675|126.892116853211|543.0|9|0|0|0|6|0|0|4|59|0|160398421.0|53466140|641593684|2.0|0.0|0.0|0.0|4.0|0.0|0.0|2.0|24.0|0.0|109.09|2005-02-16|nan|영업|nan|4|13|27950000|2780|5318|139|3520000|9055|3500000
276|동두천|인천시 서구 완정로36|37.595945266734|126.670269843773|544.0|15|0|3|0|0|0|0|0|34|0|237859647.0|79286549|951438588|12.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|16.0|0.0|50.57|2011-04-08|nan|영업|nan|14|20|26050000|2328|68651|1943|3370000|20235|3060000
277|도농역|경기도 남양주시 도농로 32 부영그린타운|37.6094118121424|127.160019065983|571.0|0|0|0|42|35|6|1|10|0|237|53534579.0|17844859|214138318|0.0|0.0|0.0|12.0|14.0|1.0|1.0|5.0|0.0|46.0|59.6|2005-06-28|nan|영업|nan|10|27|28560000|2614|131326|6588|3660000|26091|3600000
278|남양주부영|경기도 남양주시 미금로 232|37.6116320291385|127.163631667049|572.0|0|0|0|36|28|5|1|10|0|256|136975464.0|45658488|547901857|0.0|0.0|0.0|10.0|8.0|0.0|1.0|5.0|0.0|56.0|39.48|2005-04-26|nan|영업|nan|6|20|28770000|2630|109503|5622|3660000|24049|3600000
279|김포풍무|경기도 김포시 풍무동 408-3|37.6042310468658|126.721889108971|550.0|16|0|3|50|17|1|0|6|61|0|88858362.0|29619454|355433448|11.0|0.0|1.0|17.0|8.0|1.0|0.0|3.0|26.0|0.0|77.25|2012-07-20|nan|영업|nan|14|21|23610000|1975|77212|1360|3420000|19160|3380000
280|가능3동|경기 의정부시 호국로 1143 1층|37.7430583852811|127.030908111787|692.0|8|0|0|60|13|8|0|9|22|117|53998035.0|17999345|215992143|2.0|0.0|0.0|24.0|4.0|2.0|0.0|0.0|6.0|37.0|77.0|2009-08-07|nan|영업|nan|3|13|28790000|2171|44409|2984|3360000|14400|2680000
281|평촌무궁화|경기 안양시 동안구 동안로 33 무궁화한양아파트상가 107호|37.3821917041253|126.955492164695|826.0|6|1|0|84|46|9|1|13|28|0|162420883.0|54140294|649683534|1.0|0.0|0.0|22.0|17.0|3.0|0.0|4.0|8.0|0.0|93.96|2006-07-18|nan|영업|nan|12|42|27610000|2688|136685|4313|3710000|19092|3960000
282|금정신환|경기도 군포시 금재로 1 1층|37.3624232398128|126.941686871209|323.0|12|1|0|81|87|24|1|7|14|0|374772957.0|124924319|1499091829|2.0|0.0|0.0|20.0|44.0|4.0|0.0|2.0|2.0|0.0|120.0|2009-08-21|nan|영업|nan|4|39|24570000|2374|67528|3904|3600000|19394|3130000
283|광명도덕|경기 광명시 도덕공원로 21-1|37.4710244619769|126.865404807097|474.0|7|0|3|57|27|7|0|11|30|119|220137808.0|73379269|880551234|1.0|0.0|0.0|21.0|11.0|1.0|0.0|2.0|10.0|50.0|153.25|2011-03-29|nan|영업|nan|4|24|53550000|4435|101595|2169|3430000|25744|3260000
284|용인수지|경기도 용인시 수지구 정평로 132 한빛크리닉 건물 1층|37.3248114324133|127.094945566334|279.0|13|1|0|88|38|11|0|10|30|0|103773109.0|34591036|415092439|7.0|1.0|0.0|36.0|11.0|7.0|0.0|2.0|13.0|0.0|73.19|2002-04-08|nan|영업|nan|24|41|33270000|2960|181276|4809|3880000|20147|4050000
285|광주중대|경기 광주시 고불로 44 위너스빌딩 1층|37.3935772668814|127.233030846146|421.0|12|0|1|34|18|0|0|3|37|0|175120666.0|58373555|700482664|3.0|0.0|0.0|15.0|5.0|0.0|0.0|1.0|16.0|0.0|107.96|2008-03-25|nan|영업|nan|4|15|31390000|2546|54567|1451|3470000|6506|3180000
286|가톨릭대|경기 부천시 지봉로 46|37.4858150756212|126.804905945551|493.0|9|0|0|101|130|13|2|7|18|0|88901970.0|29633990|355607882|1.0|0.0|0.0|27.0|39.0|6.0|0.0|1.0|6.0|0.0|67.12|1999-06-24|nan|영업|nan|7|29|25910000|2367|55095|4920|3350000|20937|2870000
287|태평역|경기도 성남시 수정구 수진동 4538-2|37.4392049300571|127.127452305506|454.0|7|0|0|70|40|16|2|8|8|0|94588367.0|31529455|378353470|5.0|0.0|0.0|17.0|16.0|4.0|1.0|1.0|5.0|0.0|91.8|2017-01-16|nan|영업|nan|14|37|28130000|2595|106177|7594|3510000|22447|2900000
288|별내신안|경기 남양주시 별내5로5번길 1|37.6496497592945|127.113520784019|611.0|17|0|1|41|14|5|0|4|38|70|116894316.0|38964772|467577266|10.0|0.0|1.0|11.0|6.0|1.0|0.0|4.0|27.0|41.0|98.82|2005-07-20|nan|영업|nan|13|22|25570000|2185|38909|1159|3580000|15501|3470000
289|일산가좌|경기도 고양시 일산서구 가좌동 405-1|37.6933401918283|126.70358032907|643.0|1|0|0|22|0|0|0|0|4|0|61648702.0|20549567|246594808|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|2.0|0.0|82.65|2009-03-16|nan|영업|nan|0|1|0|0|10776|345|3490000|359|3420000
290|김포솔터마을|경기도 김포시 마산동 615-1|37.6431329475638|126.634608474278|587.0|19|0|1|44|24|1|0|8|54|0|234821230.0|78273743|939284922|1.0|0.0|0.0|15.0|7.0|0.0|0.0|2.0|3.0|0.0|0.0|2008-03-17|nan|영업|nan|4|38|22610000|2215|46215|594|3360000|19659|3050000
291|은계어반리더스|경기 시흥시 은계로338번길 42|37.4509981792762|126.796049975447|450.0|17|0|1|51|26|11|0|3|39|0|123074871.0|41024957|492299486|0.0|0.0|0.0|14.0|11.0|5.0|0.0|1.0|7.0|0.0|66.46|2007-04-25|nan|영업|nan|1|30|22230000|1955|57878|907|3340000|13447|3060000
292|산성역|경기도 성남시 수정구 수정로 350|37.4548044714556|127.150071420228|476.0|5|0|0|42|22|18|0|10|33|0|19640321.0|6546773|78561287|1.0|0.0|0.0|11.0|5.0|2.0|0.0|1.0|12.0|0.0|0.0|nan|nan|nan|nan|2|9|29250000|2526|45810|3362|3630000|16284|3450000
293|금곡중앙|경기 남양주시 경춘로 997|37.6352207815086|127.212405840041|607.0|7|1|0|25|15|5|1|3|17|43|139189674.0|46396558|556758696|4.0|1.0|0.0|12.0|14.0|3.0|1.0|3.0|14.0|28.0|57.75|2001-08-14|nan|영업|nan|4|7|25920000|2012|47558|2012|3310000|7925|2680000
294|별내역|경기 남양주시 별내중앙로 24|37.645449802714|127.126224455286|609.0|7|0|0|51|11|4|1|3|25|36|88770270.0|29590090|355081081|2.0|0.0|0.0|14.0|2.0|3.0|1.0|0.0|15.0|18.0|0.0|nan|nan|nan|nan|9|21|33180000|2819|70168|1065|3470000|3236|3320000
295|별내로데오|경기 남양주시 별내중앙로 64|37.6479867276923|127.123388657515|610.0|9|0|1|54|15|6|1|6|29|64|111426179.0|37142059|445704719|2.0|0.0|0.0|18.0|7.0|4.0|0.0|1.0|11.0|15.0|147.42|2009-04-21|nan|영업|nan|9|30|34510000|2942|41441|1093|3580000|11709|3470000
296|천마산역|경기 남양주시 화도읍 묵현로 11|37.6570953316881|127.289538447819|646.0|8|1|1|41|12|1|1|2|12|57|119502577.0|39834192|478010309|1.0|0.0|0.0|17.0|2.0|0.0|1.0|0.0|1.0|20.0|120.11|2008-07-17|nan|영업|nan|2|8|28430000|2232|24164|662|3310000|8752|2900000
297|고양관산|경기도 고양시 덕양구 통일로 774|37.6880282701649|126.86455557332|644.0|7|1|0|24|12|0|0|3|9|0|152700658.0|50900219|610802634|5.0|0.0|0.0|15.0|12.0|0.0|0.0|1.0|9.0|0.0|117.27|2019-02-08|nan|영업|nan|6|8|25670000|1912|53643|1441|3430000|9990|3170000
298|호평제일|경기 남양주시 호평동 269-1 호만프라자 1층|37.6620539494728|127.248880640626|645.0|21|0|2|44|26|2|0|8|35|67|28649683.0|9549894|114598733|3.0|0.0|0.0|11.0|9.0|0.0|0.0|0.0|14.0|20.0|88.54|2000-06-21|nan|영업|nan|4|30|26090000|2127|26489|756|3490000|16031|3230000
299|일산덕이|경기 고양시 일산서구 하이파크3로 84|37.6990190394788|126.753226349035|652.0|11|0|0|65|9|2|1|9|33|0|130889706.0|43629902|523558825|1.0|0.0|0.0|22.0|5.0|0.0|0.0|4.0|21.0|0.0|93.72|2009-06-11|nan|영업|nan|3|14|33000000|2691|40769|1336|3500000|13189|3450000
300|탄현2호|경기 고양시 일산서구 산현로 7|37.6894417837547|126.762490102442|647.0|12|0|0|86|55|7|1|10|20|0|51886154.0|17295384|207544616|5.0|0.0|0.0|22.0|17.0|2.0|0.0|1.0|6.0|0.0|63.0|2018-10-05|nan|영업|nan|8|33|35920000|2982|95563|2591|3570000|19273|3450000
301|평내중앙|경기도 남양주시 평내동 203-8|37.6497434622207|127.237490499389|628.0|12|2|2|46|17|2|1|7|33|101|44720384.0|14906794|178881537|2.0|0.0|0.0|12.0|5.0|0.0|0.0|2.0|10.0|16.0|145.2|2002-05-28|nan|영업|nan|4|29|25980000|2002|64225|2411|3490000|16300|3180000
302|마석두산위브|경기 남양주시 화도읍 비룡로 180|37.6678752158365|127.302799229472|653.0|4|0|0|17|10|1|0|1|6|24|247945872.0|82648624|991783488|2.0|0.0|0.0|9.0|7.0|0.0|0.0|0.0|2.0|8.0|79.2|2006-08-11|nan|영업|nan|3|5|29480000|2241|17488|442|3310000|12186|2900000
303|고양|경기도 고양시 덕양구 고양동 221|37.7034143073166|126.901725831913|655.0|8|3|0|45|12|1|0|2|12|0|28921380.0|9640460|115685520|6.0|1.0|0.0|25.0|5.0|1.0|0.0|2.0|3.0|0.0|89.99|2011-02-09|nan|영업|nan|7|10|34790000|2437|76606|2458|3410000|8161|3030000
304|운정이마트|경기 파주시 미래로 377|37.7117389201588|126.745865121396|658.0|20|0|0|33|12|4|0|10|37|0|288896811.0|96298937|1155587244|12.0|0.0|0.0|10.0|7.0|1.0|0.0|1.0|19.0|0.0|116.18|2009-09-03|nan|영업|nan|13|22|32150000|2981|85680|1134|3450000|16808|3420000
305|운정아이파크|경기도 파주시 심학산로 384|37.7172130425038|126.736710208138|660.0|21|0|0|23|9|3|0|9|59|0|140978865.0|46992955|563915460|6.0|0.0|0.0|4.0|3.0|0.0|0.0|0.0|23.0|0.0|99.2|2019-09-02|nan|영업|nan|9|24|36450000|2697|20849|629|3450000|16400|3420000
